timestamp,date,day,time,park,land,attraction,status,standby_wait_minutes,single_rider_wait_minutes,single_rider_status,last_updated,ride_id,single_rider_ride_id
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Adventureland,Indiana Jones™ and the Temple of Peril,OPEN,15,5,OPEN,2026-08-20T14:50:05.000Z,2,7306
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Adventureland,La Cabane des Robinson,OPEN,5,,,2026-08-20T14:50:05.000Z,1,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Adventureland,Le Passage Enchanté d'Aladdin,OPEN,0,,,2026-08-20T14:50:05.000Z,2703,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Adventureland,Pirate Galleon,CLOSED,0,,,2026-08-20T14:50:05.000Z,2705,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Adventureland,Pirates of the Caribbean,OPEN,30,,,2026-08-20T14:50:05.000Z,3,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Adventureland,Pirates' Beach,OPEN,0,,,2026-08-20T14:50:05.000Z,2704,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Discoveryland,"Autopia, presented by Avis",OPEN,45,,,2026-08-20T14:50:05.000Z,4,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Discoveryland,Buzz Lightyear Laser Blast,OPEN,75,,,2026-08-20T14:50:05.000Z,5,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Discoveryland,Disneyland Railroad Discoveryland Station,CLOSED,0,,,2026-08-20T14:50:05.000Z,2706,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Discoveryland,Les Mystères du Nautilus,OPEN,5,,,2026-08-20T14:50:05.000Z,6,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Discoveryland,Mickey’s PhilharMagic,OPEN,0,,,2026-08-20T14:50:05.000Z,2707,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Discoveryland,Orbitron®,OPEN,50,,,2026-08-20T14:50:05.000Z,7,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Discoveryland,Star Tours: The Adventures Continue*,OPEN,10,,,2026-08-20T14:50:05.000Z,9,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Discoveryland,Star Wars Hyperspace Mountain,OPEN,30,25,OPEN,2026-08-20T14:50:05.000Z,8,7278
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Discoveryland,Welcome to Starport: A Star Wars Encounter,OPEN,20,,,2026-08-20T14:50:05.000Z,4573,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Fantasyland,"""it's a small world""",OPEN,20,,,2026-08-20T14:50:05.000Z,19,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Fantasyland,Alice's Curious Labyrinth,OPEN,5,,,2026-08-20T14:50:05.000Z,14,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Fantasyland,Blanche-Neige et les Sept Nains®,OPEN,20,,,2026-08-20T14:50:05.000Z,15,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Fantasyland,Casey Jr. – le Petit Train du Cirque,OPEN,20,,,2026-08-20T14:50:05.000Z,17,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Fantasyland,Disneyland Railroad Fantasyland Station,CLOSED,0,,,2026-08-20T14:50:05.000Z,2711,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Fantasyland,Disneyland Railroad Main Street Station,OPEN,30,,,2026-08-20T14:50:05.000Z,11,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Fantasyland,Dumbo the Flying Elephant,CLOSED,0,,,2026-08-20T14:50:05.000Z,18,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Fantasyland,La Tanière du Dragon,OPEN,0,,,2026-08-20T14:50:05.000Z,2710,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Fantasyland,Le Carrousel de Lancelot,OPEN,15,,,2026-08-20T14:50:05.000Z,16,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Fantasyland,"Le Pays des Contes de Fées, presented by Vittel",OPEN,5,,,2026-08-20T14:50:05.000Z,21,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Fantasyland,Les Voyages de Pinocchio,OPEN,25,,,2026-08-20T14:50:05.000Z,23,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Fantasyland,Mad Hatter's Tea Cups,OPEN,5,,,2026-08-20T14:50:05.000Z,20,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Fantasyland,Meet Mickey Mouse,OPEN,0,,,2026-08-20T14:50:05.000Z,13,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Fantasyland,Peter Pan's Flight,OPEN,75,,,2026-08-20T14:50:05.000Z,22,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Fantasyland,Princess Pavilion,OPEN,0,,,2026-08-20T14:50:05.000Z,24,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Frontierland,Big Thunder Mountain,OPEN,70,,,2026-08-20T14:50:05.000Z,25,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Frontierland,Disneyland Railroad Frontierland Depot,OPEN,20,,,2026-08-20T14:50:05.000Z,2714,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Frontierland,Frontierland Playground,OPEN,0,,,2026-08-20T14:50:05.000Z,2713,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Frontierland,Phantom Manor,OPEN,25,,,2026-08-20T14:50:05.000Z,26,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Frontierland,River Rogue Keelboats,CLOSED,0,,,2026-08-20T14:50:05.000Z,27,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Frontierland,Rustler Roundup Shootin' Gallery,OPEN,0,,,2026-08-20T14:50:05.000Z,2712,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Frontierland,Thunder Mesa Riverboat Landing,OPEN,20,,,2026-08-20T14:50:05.000Z,28,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Main Street U.S.A,Disneyland Railroad Main Street Station,OPEN,0,,,2026-08-20T14:50:05.000Z,2708,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disneyland Park,Main Street U.S.A,Main Street Vehicles,CLOSED,0,,,2026-08-20T14:50:05.000Z,12,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disney Adventure World,Marvel Avengers Campus,Avengers Assemble: Flight Force,OPEN,30,20,OPEN,2026-08-20T14:50:05.000Z,10848,10849
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disney Adventure World,Marvel Avengers Campus,Spider-Man W.E.B. Adventure,OPEN,85,45,OPEN,2026-08-20T14:50:05.000Z,10845,10846
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disney Adventure World,Production Courtyard,The Twilight Zone Tower of Terror,OPEN,25,,,2026-08-20T14:50:05.000Z,40,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disney Adventure World,Toon Studio,Cars Quatre Roues Rallye,OPEN,30,,,2026-08-20T14:50:05.000Z,31,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disney Adventure World,Toon Studio,Cars ROAD TRIP,OPEN,30,,,2026-08-20T14:50:05.000Z,29,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disney Adventure World,Toon Studio,Crush's Coaster,OPEN,85,45,OPEN,2026-08-20T14:50:05.000Z,32,7277
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disney Adventure World,Toon Studio,Les Tapis Volants - Flying Carpets Over Agrabah®,OPEN,20,,,2026-08-20T14:50:05.000Z,33,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disney Adventure World,Toon Studio,Ratatouille : L’Aventure Totalement Toquée de Rémy​,OPEN,50,20,OPEN,2026-08-20T14:50:05.000Z,37,7279
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disney Adventure World,Toon Studio,RC Racer,OPEN,60,55,OPEN,2026-08-20T14:50:05.000Z,34,7280
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disney Adventure World,Toon Studio,Slinky® Dog Zigzag Spin,OPEN,20,,,2026-08-20T14:50:05.000Z,36,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disney Adventure World,Toon Studio,Toy Soldiers Parachute Drop,OPEN,65,25,OPEN,2026-08-20T14:50:05.000Z,35,7281
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disney Adventure World,World of Frozen,Entry to World of Frozen,OPEN,0,,,2026-08-20T14:50:05.000Z,16247,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disney Adventure World,World of Frozen,Frozen Ever After,OPEN,85,,,2026-08-20T14:50:05.000Z,15413,
2026-08-20T16:45:00+02:00,2026-08-20,Thursday,16:45,Disney Adventure World,World of Frozen,Raiponce Tangled Spin,OPEN,20,,,2026-08-20T14:50:05.000Z,15415,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Adventureland,Adventure Isle,OPEN,0,,,2026-08-20T16:30:05.000Z,2702,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Adventureland,Indiana Jones™ and the Temple of Peril,OPEN,10,5,OPEN,2026-08-20T16:30:05.000Z,2,7306
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Adventureland,La Cabane des Robinson,OPEN,5,,,2026-08-20T16:30:05.000Z,1,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Adventureland,Le Passage Enchanté d'Aladdin,OPEN,0,,,2026-08-20T16:30:05.000Z,2703,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Adventureland,Pirate Galleon,CLOSED,0,,,2026-08-20T16:30:05.000Z,2705,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Adventureland,Pirates of the Caribbean,OPEN,30,,,2026-08-20T16:30:05.000Z,3,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Adventureland,Pirates' Beach,OPEN,0,,,2026-08-20T16:30:05.000Z,2704,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Discoveryland,"Autopia, presented by Avis",OPEN,45,,,2026-08-20T16:30:05.000Z,4,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Discoveryland,Buzz Lightyear Laser Blast,OPEN,60,,,2026-08-20T16:30:05.000Z,5,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Discoveryland,Disneyland Railroad Discoveryland Station,CLOSED,0,,,2026-08-20T16:30:05.000Z,2706,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Discoveryland,Les Mystères du Nautilus,OPEN,5,,,2026-08-20T16:30:05.000Z,6,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Discoveryland,Mickey’s PhilharMagic,CLOSED,0,,,2026-08-20T16:30:05.000Z,2707,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Discoveryland,Orbitron®,OPEN,65,,,2026-08-20T16:30:05.000Z,7,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Discoveryland,Star Tours: The Adventures Continue*,OPEN,10,,,2026-08-20T16:30:05.000Z,9,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Discoveryland,Star Wars Hyperspace Mountain,OPEN,25,15,OPEN,2026-08-20T16:30:05.000Z,8,7278
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Discoveryland,Welcome to Starport: A Star Wars Encounter,CLOSED,0,,,2026-08-20T16:30:05.000Z,4573,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Fantasyland,"""it's a small world""",OPEN,5,,,2026-08-20T16:30:05.000Z,19,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Fantasyland,Alice's Curious Labyrinth,OPEN,5,,,2026-08-20T16:30:05.000Z,14,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Fantasyland,Blanche-Neige et les Sept Nains®,OPEN,20,,,2026-08-20T16:30:05.000Z,15,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Fantasyland,Casey Jr. – le Petit Train du Cirque,OPEN,10,,,2026-08-20T16:30:05.000Z,17,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Fantasyland,Disneyland Railroad Fantasyland Station,CLOSED,0,,,2026-08-20T16:30:05.000Z,2711,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Fantasyland,Disneyland Railroad Main Street Station,OPEN,20,,,2026-08-20T16:30:05.000Z,11,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Fantasyland,Dumbo the Flying Elephant,CLOSED,0,,,2026-08-20T16:30:05.000Z,18,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Fantasyland,La Tanière du Dragon,OPEN,0,,,2026-08-20T16:30:05.000Z,2710,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Fantasyland,Le Carrousel de Lancelot,OPEN,15,,,2026-08-20T16:30:05.000Z,16,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Fantasyland,"Le Pays des Contes de Fées, presented by Vittel",OPEN,5,,,2026-08-20T16:30:05.000Z,21,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Fantasyland,Les Voyages de Pinocchio,OPEN,25,,,2026-08-20T16:30:05.000Z,23,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Fantasyland,Mad Hatter's Tea Cups,OPEN,5,,,2026-08-20T16:30:05.000Z,20,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Fantasyland,Meet Mickey Mouse,CLOSED,0,,,2026-08-20T16:30:05.000Z,13,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Fantasyland,Peter Pan's Flight,OPEN,65,,,2026-08-20T16:30:05.000Z,22,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Fantasyland,Princess Pavilion,CLOSED,0,,,2026-08-20T16:30:05.000Z,24,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Frontierland,Big Thunder Mountain,CLOSED,0,,,2026-08-20T16:30:05.000Z,25,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Frontierland,Disneyland Railroad Frontierland Depot,OPEN,20,,,2026-08-20T16:30:05.000Z,2714,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Frontierland,Frontierland Playground,OPEN,0,,,2026-08-20T16:30:05.000Z,2713,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Frontierland,Phantom Manor,OPEN,25,,,2026-08-20T16:30:05.000Z,26,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Frontierland,River Rogue Keelboats,CLOSED,0,,,2026-08-20T16:30:05.000Z,27,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Frontierland,Rustler Roundup Shootin' Gallery,OPEN,0,,,2026-08-20T16:30:05.000Z,2712,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Frontierland,Thunder Mesa Riverboat Landing,CLOSED,0,,,2026-08-20T16:30:05.000Z,28,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Main Street U.S.A,Disneyland Railroad Main Street Station,OPEN,0,,,2026-08-20T16:30:05.000Z,2708,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disneyland Park,Main Street U.S.A,Main Street Vehicles,CLOSED,0,,,2026-08-20T16:30:05.000Z,12,
2026-08-20T18:30:00+02:00,2026-08-20,Thursday,18:30,Disney Adventure World,Marvel Avengers Campus,Avengers Assemble: Flight Force,OPEN,25,15,OPEN,2026-08-20T16:30:05.000Z,10848,10849
